OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,HISTO_0,HISTO_1,HISTO_2,HISTO_3,LC_1,LC_2,LC_4,LC_5,LC_8,LC_9,LC_10,LC_11,LC_12,LC_13,LC_14,LC_16,LC_17,Water_1,Water_2,Water_3,NL_mean,NL_median,NDVI_mean,NDVI_median,NDBI_mean,NDBI_median,Water_SUM,Seasonal_Ratio,Permanent_Ratio,LC_SUM,LC_1_ratio,LC_2_ratio,LC_4_ratio,LC_5_ratio,LC_8_ratio,LC_9_ratio,LC_10_ratio,LC_11_ratio,LC_12_ratio,LC_13_ratio,LC_14_ratio,LC_16_ratio,LC_17_ratio,Year,NDBI_median_t_minus_1,NDBI_mean_t_minus_1,NL_mean_t_minus_1,NL_median_t_minus_1,NDVI_mean_t_minus_1,NDVI_median_t_minus_1,Water_SUM_t_minus_1,Water_SUM_t_minus_2
28,10,BIHAR,24,MUNGER,165,Munger,28,MUNGER,1028,,1.88321412309,0.03651014408,116855,69606,288020,28215,0,0,0,0,0,17,286,0,1012,73,0,166,261,97081,251466,35042,1.714270462845751,0.684416741132736,0.350006296334546,0.40226936340332,-0.23858071405814,-0.271655544638634,383589,0.6555610301650986,0.0913529845746358,1815,0.0,0.0,0.0,0.0,0.0,0.009366391184573,0.1575757575757575,0.0,0.5575757575757576,0.0402203856749311,0.0,0.0914600550964187,0.1438016528925619,2019,-0.263528630137444,-0.246664116396174,1.4109409405393505,0.609611451625824,0.385358439421763,0.444070726633072,471116,471126
30,10,BIHAR,28,PATNA,180,Bakhtiarpur,30,PATNA SAHIB,1030,,1.56853271809,0.02636757122,156767,75677,127089,3520,0,0,0,0,0,24,22,0,1131,40,0,18,67,115501,84931,5336,2.184327039595057,1.538955748081207,0.454181292429381,0.48404324054718,-0.244254065166775,-0.252477824687958,205768,0.4127512538392753,0.0259321177248163,1302,0.0,0.0,0.0,0.0,0.0,0.0184331797235023,0.0168970814132104,0.0,0.868663594470046,0.0307219662058371,0.0,0.0138248847926267,0.0514592933947772,2019,-0.221363335847855,-0.219186074268407,1.997545053966616,1.4314846098423004,0.448663791312475,0.476873457431793,7932,7933
25,10,BIHAR,21,KHAGARIA,151,Parbatta,25,KHAGARIA,1025,,0.9680835344,0.02901439204,257189,37529,99488,5284,0,0,0,0,0,30,9,0,1316,15,23,0,34,25244,118226,4544,1.438846985340943,0.992627382278442,0.549009761149189,0.585645496845245,-0.349678487355499,-0.381760194897652,148014,0.7987487670085263,0.0306997986676935,1427,0.0,0.0,0.0,0.0,0.0,0.0210231254379817,0.0063069376313945,0.0,0.9222144358794674,0.0105115627189908,0.0161177295024527,0.0,0.0238262088297126,2019,-0.400859773159027,-0.361889244318923,1.2256898050180354,0.8803507685661316,0.567873193717308,0.613147348165512,213963,212908
24,10,BIHAR,20,BEGUSARAI,144,Matihani,24,BEGUSARAI,1024,,1.13556036136,0.0305292532,232022,20067,160603,7670,0,0,0,0,0,33,114,0,1073,83,4,110,92,41018,131902,9411,4.273012308434627,1.61104428768158,0.431811371292068,0.512703031301498,-0.279290674946924,-0.318758606910706,182331,0.7234205922196445,0.0516149201178077,1509,0.0,0.0,0.0,0.0,0.0,0.0218687872763419,0.0755467196819085,0.0,0.711066931742876,0.0550033134526176,0.002650762094102,0.0728959575878065,0.0609675281643472,2019,-0.316676154732704,-0.282477347414871,3.707228277516302,1.3902674913406377,0.454281074367772,0.537021368741989,102881,102837
26,10,BIHAR,22,BHAGALPUR,154,Pirpainti (SC),26,BHAGALPUR,1026,,1.31284360005,0.04591094302,499923,5722,122657,3845,0,0,0,0,0,6,64,0,2124,22,9,38,22,6168,114198,6168,1.782735502366315,1.351305723190308,0.440511016153208,0.450443267822266,-0.205807313091068,-0.197015792131424,126534,0.9025084167101332,0.0487457916449333,2285,0.0,0.0,0.0,0.0,0.0,0.0026258205689277,0.0280087527352297,0.0,0.9295404814004375,0.0096280087527352,0.0039387308533916,0.0166301969365426,0.0096280087527352,2019,-0.241892665624619,-0.241363428635269,1.5344807598484254,1.1449079513549805,0.435566996951411,0.446004658937454,368802,368796
32,10,BIHAR,29,BHOJPUR,195,Agiaon (SC),32,ARRAH,1032,,1.12028359132,0.03404683135,459691,4574,3024,1459,0,0,0,0,0,0,27,0,1619,39,0,1,7,2377,6036,543,1.247360120393769,1.118362188339233,0.465936260259204,0.483850255608559,-0.23202683766309,-0.24629682302475,8956,0.6739615899955337,0.0606297454220634,1693,0.0,0.0,0.0,0.0,0.0,0.0,0.0159480212640283,0.0,0.9562906083874778,0.0230360307147076,0.0,0.0005906674542232,0.0041346721795629,2019,-0.217716693878174,-0.209612229645656,1.2084270276456262,1.083159863948822,0.476283195698149,0.490674197673798,138267,144489
29,10,BIHAR,27,NALANDA,177,Harnaut,29,NALANDA,1029,,1.32821910845,0.03463844579,292920,115821,68176,0,0,0,0,0,0,1,0,0,1692,24,1,0,0,132199,49907,7,1.77538907726722,1.582777261734009,0.509812636682291,0.521307587623596,-0.268193105247361,-0.275939136743546,182113,0.2740441374311553,3.843767331272342e-05,1718,0.0,0.0,0.0,0.0,0.0,0.0005820721769499,0.0,0.0,0.9848661233993016,0.0139697322467986,0.0005820721769499,0.0,0.0,2019,-0.27387461066246,-0.261155716069908,1.7611683543451075,1.5421716570854191,0.511316808951767,0.53123939037323,184241,184669
31,10,BIHAR,28,PATNA,189,Masaurhi (SC),31,PATALIPUTRA,1031,,1.17120342662,0.03497710498,466058,11565,3942,11,0,0,0,0,0,2,0,0,1717,11,1,0,0,12112,2701,13,2.539329047518215,2.321193814277649,0.488915005741972,0.500342816114426,-0.263457090649414,-0.268436163663864,14826,0.1821799541346283,0.0008768379873195,1731,0.0,0.0,0.0,0.0,0.0,0.0011554015020219,0.0,0.0,0.9919121894858464,0.0063547082611207,0.0005777007510109,0.0,0.0,2019,-0.219446800649166,-0.217131091383482,2.262167293381417,2.064740866422653,0.48089866426764,0.490162298083305,67250,68069
29,10,BIHAR,27,NALANDA,175,Hilsa,29,NALANDA,1029,,1.17402922855,0.03002439467,366707,41561,5153,0,0,0,0,0,0,3,0,0,1481,7,0,0,0,44909,1887,0,1.714319796089193,1.524870157241821,0.514270419957391,0.52571165561676,-0.285075827853407,-0.295284062623978,46796,0.0403239593127617,0.0,1491,0.0,0.0,0.0,0.0,0.0,0.0020120724346076,0.0,0.0,0.9932930918846412,0.0046948356807511,0.0,0.0,0.0,2019,-0.282712399959564,-0.26781552918834,1.6458642494143174,1.497822731733322,0.528156714306953,0.546022951602936,184241,184669
31,10,BIHAR,28,PATNA,190,Paliganj,31,PATALIPUTRA,1031,,1.08020009528,0.0312449002,402911,13912,12010,1384,0,0,0,0,0,1,59,0,1439,46,0,1,3,10588,14904,703,1.693232581106204,1.563833117485046,0.465824944008773,0.489497780799866,-0.236771370064352,-0.252712488174438,26195,0.5689635426608132,0.0268371826684481,1549,0.0,0.0,0.0,0.0,0.0,0.0006455777921239,0.0380890897353131,0.0,0.9289864428663654,0.0296965784377017,0.0,0.0006455777921239,0.0019367333763718,2019,-0.187688380479813,-0.177401468964264,1.576890502180482,1.441778719425201,0.452227975155472,0.47293221950531,67250,68069
28,10,BIHAR,24,MUNGER,166,Jamalpur,28,MUNGER,1028,,1.50476485106,0.04250202646,468369,11662,98395,6793,0,0,476,3,16,28,72,0,1345,93,7,54,4,5751,100131,6475,1.422066122392625,0.823551952838898,0.430962083377042,0.452127277851105,-0.162751029998789,-0.143999338150024,112357,0.8911861299251493,0.0576288081739455,2098,0.0,0.0,0.2268827454718779,0.0014299332697807,0.0076263107721639,0.0133460438512869,0.0343183984747378,0.0,0.6410867492850334,0.044327931363203,0.0033365109628217,0.0257387988560533,0.0019065776930409,2019,-0.13577663898468,-0.152702516283703,1.2882731856190437,0.759668231010437,0.439354567548878,0.460672974586487,471116,471126
33,10,BIHAR,31,KAIMUR (BHABUA) *,203,Ramgarh,33,BUXAR,1033,,1.91354445808,0.04692506679,634888,2664,8606,2,0,0,0,0,0,1,0,0,2324,4,1,0,0,7115,2960,0,1.257778118688346,1.004790604114532,0.532488865675573,0.550685226917267,-0.308715940242255,-0.324659675359726,10075,0.2937965260545905,0.0,2330,0.0,0.0,0.0,0.0,0.0,0.0004291845493562,0.0,0.0,0.9974248927038628,0.0017167381974248,0.0004291845493562,0.0,0.0,2019,-0.316462308168411,-0.298612511738715,1.1981532844723657,0.9430393278598784,0.546083653214627,0.571379572153091,25736,25763
29,10,BIHAR,27,NALANDA,171,Asthawan,29,NALANDA,1029,,1.77420337365,0.03489811173,352933,45257,82325,0,0,0,0,0,0,0,0,0,1704,20,0,0,0,43091,84270,0,1.400979373582526,1.221047520637512,0.490499469344503,0.50456964969635,-0.242483225457015,-0.251295328140259,127361,0.6616625183533421,0.0,1724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988399071925754,0.0116009280742459,0.0,0.0,0.0,2019,-0.225759565830231,-0.209038098697833,1.29215807983641,1.116729587316513,0.484804216535896,0.506820023059845,184241,184669
28,10,BIHAR,25,LAKHISARAI *,168,Lakhisarai,28,MUNGER,1028,,1.74000704903,0.05493387861,530582,16542,206357,2906,0,0,0,0,0,10,46,0,2565,70,0,18,14,31981,185172,2853,1.504845888100633,1.064503073692322,0.486923439335522,0.503653347492218,-0.248514338761599,-0.25290510058403,220006,0.8416679545103315,0.0129678281501413,2723,0.0,0.0,0.0,0.0,0.0,0.0036724201248622,0.0168931325743665,0.0,0.941975762027176,0.0257069408740359,0.0,0.0066103562247521,0.0051413881748071,2019,-0.246771782636642,-0.236792243829078,1.2386533462509104,0.8888930678367615,0.479495028519292,0.505358934402466,471116,471126
33,10,BIHAR,32,ROHTAS,210,Dinara,33,BUXAR,1033,,1.32600852783,0.04207381962,578699,420,186,1,0,0,0,0,0,0,0,0,2026,51,0,0,0,295,277,0,1.532667195625853,1.3867347240448,0.522693029548819,0.540731489658356,-0.297665889283829,-0.31726111471653,572,0.4842657342657342,0.0,2077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9754453538757824,0.0245546461242176,0.0,0.0,0.0,2019,-0.338774994015694,-0.311510117394346,1.401486541680172,1.2397440671920776,0.563237115688934,0.596247315406799,25736,25763
26,10,BIHAR,22,BHAGALPUR,158,Nathnagar,26,BHAGALPUR,1026,,1.69757406004,0.0294927568,208812,10594,174586,12076,0,0,0,0,0,9,123,0,1109,126,0,50,40,11591,171232,11130,2.76961310305003,1.815295338630676,0.408366438044097,0.442424356937408,-0.218288383873414,-0.211116977035999,193953,0.8828530623398452,0.0573850365810273,1457,0.0,0.0,0.0,0.0,0.0,0.0061770761839396,0.0844200411805078,0.0,0.7611530542210021,0.0864790665751544,0.0,0.0343170899107755,0.0274536719286204,2019,-0.186119422316551,-0.198973015026272,2.21582641416244,1.4894755482673645,0.381518914502318,0.389980047941208,368802,368796
29,10,BIHAR,27,NALANDA,172,Biharsharif,29,NALANDA,1029,,0.64903884172,0.01305430559,148196,26665,4866,0,0,0,0,0,0,6,0,0,556,94,0,0,0,19773,11148,0,3.699961486717929,2.089481592178345,0.480328875276974,0.506124138832092,-0.244265626710982,-0.259890794754028,30921,0.3605316775007277,0.0,656,0.0,0.0,0.0,0.0,0.0,0.0091463414634146,0.0,0.0,0.8475609756097561,0.1432926829268292,0.0,0.0,0.0,2019,-0.254950851202011,-0.235856556933281,3.236450239460661,2.022587537765503,0.493168781241298,0.52525383234024,184241,184669
26,10,BIHAR,22,BHAGALPUR,155,Kahalgaon,26,BHAGALPUR,1026,,1.56901695173,0.03848531235,403924,11309,114031,646,0,0,0,0,0,17,33,0,1814,30,0,1,15,16988,104309,783,2.336797308608929,1.563224077224731,0.457968684422576,0.464423418045044,-0.209083729099848,-0.199825167655945,122080,0.8544315203145478,0.0064138269986893,1910,0.0,0.0,0.0,0.0,0.0,0.0089005235602094,0.0172774869109947,0.0,0.949738219895288,0.0157068062827225,0.0,0.000523560209424,0.0078534031413612,2019,-0.146581761538982,-0.161986042673929,1.98952569697942,1.317860960960388,0.405880948624084,0.402272522449493,368802,368796
27,10,BIHAR,22,BHAGALPUR,157,Sultanganj,27,BANKA,1027,,1.26023102632,0.03495244228,337252,14113,124861,5022,0,0,0,0,0,7,15,1,1655,41,0,4,8,21164,108880,4478,1.738078461836781,1.306138157844543,0.472624033814919,0.480117291212082,-0.230381501015431,-0.213500581681728,134522,0.8093843386211921,0.0332882353815732,1731,0.0,0.0,0.0,0.0,0.0,0.0040439052570768,0.0086655112651646,0.0005777007510109,0.9560947429231658,0.02368573079145,0.0,0.0023108030040439,0.0046216060080878,2019,-0.169984266161919,-0.19076068878508,1.4554755325081563,1.152261435985565,0.455333484826542,0.458110094070435,146829,136144
28,10,BIHAR,25,LAKHISARAI *,167,Suryagarha,28,MUNGER,1028,,1.25046409375,0.05430696872,647849,29995,69669,218,0,0,475,0,6,33,16,0,2103,51,0,0,3,13109,86144,641,1.321078741397897,0.910664349794388,0.484734139129345,0.491518139839172,-0.213120790678101,-0.210148647427559,99894,0.8623540953410616,0.0064168018099185,2687,0.0,0.0,0.1767770748046148,0.0,0.0022329735764793,0.0122813546706363,0.0059545962039449,0.0,0.7826572385560104,0.0189802754000744,0.0,0.0,0.0011164867882396,2019,-0.197605684399605,-0.202743261637134,1.10253734616922,0.771233916282654,0.484301840637843,0.495345264673233,471116,471126
26,10,BIHAR,22,BHAGALPUR,156,Bhagalpur,26,BHAGALPUR,1026,,0.28965070935,0.00214991773,25488,230,3878,2,0,0,0,0,0,6,0,0,4,92,0,0,6,168,3896,17,21.59563053747929,20.58842658996582,0.296003053537141,0.261898711323738,-0.098026413080838,-0.051475014537573,4081,0.954667973535898,0.0041656456750796,108,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0,0.0,0.037037037037037,0.8518518518518519,0.0,0.0,0.0555555555555555,2019,-0.052125619724393,-0.102741282819663,16.3255520501268,15.559882164001465,0.277713607949716,0.240640692412853,368802,368796
32,10,BIHAR,29,BHOJPUR,196,Tarari,32,ARRAH,1032,,1.0335544712,0.03436726985,436025,17746,13075,6391,0,0,0,0,0,0,114,0,1516,42,0,10,15,17947,17572,1207,1.499488907580502,1.356829524040222,0.397241668685832,0.419933617115021,-0.197433295519716,-0.211843177676201,36726,0.4784621249251212,0.0328650002722866,1697,0.0,0.0,0.0,0.0,0.0,0.0,0.0671773718326458,0.0,0.8933411903358869,0.0247495580436063,0.0,0.0058927519151443,0.0088391278727165,2019,-0.22220253944397,-0.206238707895325,1.3573866178650316,1.2104647755622864,0.458618352361725,0.493802160024643,138267,144489
29,10,BIHAR,27,NALANDA,176,Nalanda,29,NALANDA,1029,,1.31709416173,0.03432108756,453613,16120,2829,7,0,0,0,0,0,3,1,0,1664,34,3,0,0,14729,3590,0,2.147153446821174,1.623035192489624,0.517562589412834,0.535871565341949,-0.301300729450679,-0.322760969400406,18319,0.195971395818549,0.0,1705,0.0,0.0,0.0,0.0,0.0,0.0017595307917888,0.0005865102639296,0.0,0.9759530791788856,0.019941348973607,0.0017595307917888,0.0,0.0,2019,-0.311574220657349,-0.285507448254031,2.004620390588588,1.5736491084098816,0.533567623525968,0.560660481452942,184241,184669
36,10,BIHAR,33,JEHANABAD,216,Jehanabad,36,JAHANABAD,1036,,0.99561372005,0.0257307062,346260,6455,1574,0,0,0,0,0,0,3,0,0,1226,45,0,0,0,7199,89,0,2.836898882779276,2.398886203765869,0.473319115098546,0.48480811715126,-0.235562814552613,-0.240837633609772,7288,0.012211855104281,0.0,1274,0.0,0.0,0.0,0.0,0.0,0.0023547880690737,0.0,0.0,0.9623233908948194,0.0353218210361067,0.0,0.0,0.0,2019,-0.194042846560478,-0.191011879635177,2.328194278263915,2.0034647583961487,0.470269252196595,0.47887846827507,7744,7701
36,10,BIHAR,33,JEHANABAD,217,Ghosi,36,JAHANABAD,1036,,1.42702818874,0.02992461252,401776,6208,4058,3,0,0,0,0,0,0,0,0,1477,12,0,0,0,6498,2461,0,2.371733731357853,2.226620674133301,0.493607475142252,0.51050990819931,-0.249200989071413,-0.262111365795135,8959,0.274695836588905,0.0,1489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9919408999328408,0.0080591000671591,0.0,0.0,0.0,2019,-0.208712756633759,-0.192770464061311,2.052216335335158,1.91783607006073,0.479809003482543,0.499289661645889,7744,7701
36,10,BIHAR,33,JEHANABAD,214,Arwal,36,JAHANABAD,1036,,1.11494450193,0.02831982501,356187,17852,11204,4693,0,0,0,0,0,1,135,0,1192,60,0,1,15,15956,16358,1200,1.76994010569356,1.50077098608017,0.336948966062625,0.357664704322815,-0.162027512825737,-0.164663150906563,33514,0.4880945276600824,0.0358059318493763,1404,0.0,0.0,0.0,0.0,0.0,0.0007122507122507,0.0961538461538461,0.0,0.8490028490028491,0.0427350427350427,0.0,0.0007122507122507,0.0106837606837606,2019,-0.209820754826069,-0.183339509782916,1.5023676895080729,1.3079233169555664,0.441126769065859,0.483763858675957,7744,7701
29,10,BIHAR,27,NALANDA,174,Islampur,29,NALANDA,1029,,1.19031822542,0.03217506629,436209,5691,1086,0,0,0,0,0,0,1,0,0,1569,21,0,0,0,5972,586,0,1.569549467356373,1.365891933441162,0.497214440206199,0.511498868465424,-0.274884859930223,-0.291722625494003,6558,0.0893565111314425,0.0,1591,0.0,0.0,0.0,0.0,0.0,0.0006285355122564,0.0,0.0,0.9861722187303584,0.0131992457573852,0.0,0.0,0.0,2019,-0.268682897090912,-0.248320207981544,1.4929155570555657,1.314270853996277,0.513585745183414,0.533797442913055,184241,184669
39,10,BIHAR,26,SHEIKHPURA *,170,Barbigha,39,NAWADA,1039,,1.08992146292,0.02205417487,299141,2699,1809,14,0,0,0,0,0,4,1,0,1048,38,0,0,0,2786,985,31,2.200150541677233,1.743666172027588,0.501258095699688,0.515721440315247,-0.237463204536457,-0.244068756699562,3802,0.2590741714886901,0.0081536033666491,1091,0.0,0.0,0.0,0.0,0.0,0.0036663611365719,0.0009165902841429,0.0,0.9605866177818516,0.0348304307974335,0.0,0.0,0.0,2019,-0.242091804742813,-0.226872679781629,1.8987213585748863,1.548805147409439,0.503391072469649,0.522835314273834,4397,4333
34,10,BIHAR,32,ROHTAS,209,Kargahar,34,SASARAM (SC),1034,,1.42389782664,0.05750022541,790287,486,935,13,0,0,0,0,0,0,0,0,2777,75,0,0,0,511,875,8,1.167564645304941,1.024207949638367,0.619201526790195,0.64690637588501,-0.396404574555499,-0.424874126911163,1394,0.6276901004304161,0.0057388809182209,2852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973702664796634,0.026297335203366,0.0,0.0,0.0,2019,-0.412169933319092,-0.384483180950455,1.008016045032634,0.8909025192260744,0.629346257738374,0.658650994300842,1372,1358
35,10,BIHAR,32,ROHTAS,213,Karakat,35,KARAKAT,1035,,1.18529109238,0.03673440759,503359,1705,737,0,0,0,0,0,0,3,0,0,1750,71,0,0,0,1686,719,0,1.818718462659602,1.53928554058075,0.396673380455662,0.430986821651459,-0.25453206132849,-0.263232499361038,2405,0.298960498960499,0.0,1824,0.0,0.0,0.0,0.0,0.0,0.0016447368421052,0.0,0.0,0.9594298245614036,0.0389254385964912,0.0,0.0,0.0,2019,-0.281941056251526,-0.265190842131159,1.5476823488675189,1.3467516601085665,0.524504330341572,0.548960983753204,2459,2506
34,10,BIHAR,31,KAIMUR (BHABUA) *,204,Mohania (SC),34,SASARAM (SC),1034,,1.46127913134,0.04428657963,598179,2607,8985,20,0,0,0,0,0,8,0,0,2146,40,0,0,0,7999,2802,0,1.634296086045128,1.100642085075378,0.565891531236246,0.592024743556976,-0.331430036448825,-0.355888396501541,10801,0.2594204240348116,0.0,2194,0.0,0.0,0.0,0.0,0.0,0.0036463081130355,0.0,0.0,0.9781221513217868,0.0182315405651777,0.0,0.0,0.0,2019,-0.342821151018143,-0.318494845783399,1.4945615551185083,1.0098499208688736,0.570755921178329,0.602644503116608,1372,1358
36,10,BIHAR,33,JEHANABAD,215,Kurtha,36,JAHANABAD,1036,,1.20259920191,0.02947868369,397248,5908,2735,0,0,0,0,0,0,0,0,0,1440,26,0,0,0,6844,1610,4,1.680983570307656,1.575910568237305,0.44549953455255,0.454290449619293,-0.212348764700806,-0.211446776986122,8458,0.1903523291558288,0.0004729250413809,1466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9822646657571624,0.0177353342428376,0.0,0.0,0.0,2019,-0.221228718757629,-0.215026383232147,1.488455436981278,1.3775332570075989,0.482096727620101,0.491453677415848,7744,7701
40,10,BIHAR,26,SHEIKHPURA *,169,Sheikhpura,40,JAMUI (SC),1040,,1.39436029019,0.03860955111,441639,23763,66205,3,0,0,0,0,0,0,0,0,1911,17,0,0,0,28169,57606,6,1.431524480747826,1.044738411903381,0.499677842271697,0.510650336742401,-0.251573825251634,-0.255807027220726,85781,0.6715473123418939,6.994555903988063e-05,1928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991182572614108,0.0088174273858921,0.0,0.0,0.0,2019,-0.229127995669842,-0.215431827762965,1.2204914011076844,0.9257337898015974,0.478546340493192,0.496142834424973,89325,89082
40,10,BIHAR,24,MUNGER,164,Tarapur,40,JAMUI (SC),1040,,1.6365279013,0.04731686252,639963,2311,8620,630,0,0,276,167,53,37,52,0,1685,73,2,0,3,2688,5832,290,1.329343134816617,1.103857159614563,0.468569756532542,0.477139264345169,-0.167263656641122,-0.17009412497282,8810,0.6619750283768445,0.0329171396140749,2348,0.0,0.0,0.1175468483816013,0.0711243611584327,0.022572402044293,0.0157580919931856,0.0221465076660988,0.0,0.7176320272572402,0.0310902896081771,0.0008517887563884,0.0,0.0012776831345826,2019,-0.140856683254242,-0.145004970024858,1.12372174469809,0.96758770942688,0.457990218598843,0.470362663269043,89325,89082
29,10,BIHAR,27,NALANDA,173,Rajgir (SC),29,NALANDA,1029,,1.24133067781,0.03308688558,446043,5064,4044,430,0,0,21,0,4,0,12,0,1552,34,8,0,0,5405,3174,594,2.674703699786489,2.111040711402893,0.475722550119481,0.495743602514267,-0.231632198637433,-0.24828228354454,9173,0.3460154802136705,0.0647552600021803,1631,0.0,0.0,0.0128755364806866,0.0,0.0024524831391784,0.0,0.0073574494175352,0.0,0.9515634580012262,0.0208461066830165,0.0049049662783568,0.0,0.0,2019,-0.223549261689186,-0.205292767018074,2.445343942031628,1.96006178855896,0.47810753471808,0.502621948719025,184241,184669
36,10,BIHAR,33,JEHANABAD,218,Makhdumpur (SC),36,JAHANABAD,1036,,1.05147973286,0.02798261952,380370,2521,2416,4,0,0,0,0,0,0,0,0,1379,9,0,0,0,2534,1679,0,2.422899093401028,2.210028409957886,0.44947142386319,0.453971594572067,-0.196066522192046,-0.194402560591698,4213,0.3985283645858058,0.0,1388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9935158501440924,0.0064841498559077,0.0,0.0,0.0,2019,-0.166869208216667,-0.162860026516067,2.014597147208972,1.863308787345887,0.445636246905702,0.454393535852432,7744,7701
34,10,BIHAR,32,ROHTAS,206,Chainpur,34,SASARAM (SC),1034,,2.75315678324,0.16239451606,2219646,3922,11229,1145,0,0,255,5,75,153,3081,0,4472,10,7,0,0,6257,8940,873,0.582745244849017,0.345221310853958,0.40625245043954,0.377107352018356,-0.061428383003311,-0.009778109379113,16070,0.5563161169881767,0.0543248288736776,8058,0.0,0.0,0.0316455696202531,0.000620501365103,0.009307520476545,0.0189873417721519,0.3823529411764705,0.0,0.554976420948126,0.001241002730206,0.0008687019111442,0.0,0.0,2019,0.050689268857241,-0.030118544767175,0.5319801874676425,0.3166020214557645,0.378292524280743,0.331504106521606,1372,1358
40,10,BIHAR,37,JAMUI *,241,Jamui,40,JAMUI (SC),1040,,1.76457841109,0.04475560851,597908,11459,5833,1043,0,0,395,23,20,10,67,0,1610,83,0,2,0,12245,5534,672,1.754658494845475,1.386646151542664,0.435876195993485,0.451801031827927,-0.141450258985247,-0.14540696144104,18451,0.2999295431141943,0.0364207902010731,2210,0.0,0.0,0.1787330316742081,0.0104072398190045,0.0090497737556561,0.004524886877828,0.0303167420814479,0.0,0.7285067873303167,0.0375565610859728,0.0,0.0009049773755656,0.0,2019,-0.101891130208969,-0.113309462941798,1.3869231672107531,1.1348352730274205,0.412124260394019,0.424316495656967,89325,89082
27,10,BIHAR,23,BANKA *,159,Amarpur,27,BANKA,1027,,1.25912119256,0.032673256,444253,2276,3306,17,0,0,0,0,0,0,0,0,1562,61,0,0,0,3429,1815,0,1.668842769180979,1.531651616096497,0.457484346375073,0.461463525891304,-0.170870471110458,-0.166781142354012,5244,0.3461098398169336,0.0,1623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96241528034504,0.0375847196549599,0.0,0.0,0.0,2019,-0.114153262227774,-0.122233243189029,1.4022632994837991,1.286495327949524,0.417472143021177,0.41984897851944,146829,136144
27,10,BIHAR,23,BANKA *,160,Dhauraiya (SC),27,BANKA,1027,,1.04847422323,0.03863359323,525748,1921,4288,0,0,0,0,0,0,0,0,0,1892,25,0,0,0,3205,2707,2,1.576942464698422,1.449660420417786,0.445646198736086,0.453460514545441,-0.177520506030528,-0.179587244987488,5914,0.457727426445722,0.0003381805884342,1917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9869587897756912,0.0130412102243088,0.0,0.0,0.0,2019,-0.111291080713272,-0.121322402124453,1.3229545856719835,1.225956916809082,0.396220596356734,0.391649752855301,146829,136144
34,10,BIHAR,31,KAIMUR (BHABUA) *,205,Bhabua,34,SASARAM (SC),1034,,1.73091376245,0.04724600372,627242,4137,9223,9885,3,0,50,4,1,14,84,17,2122,33,0,1,8,4502,9216,8159,1.32982179025173,1.054141640663147,0.533095457608494,0.570601761341095,-0.279234362795318,-0.301306962966919,21877,0.4212643415459158,0.3729487589706084,2337,0.0012836970474967,0.0,0.0213949507916131,0.001711596063329,0.0004278990158322,0.0059905862216516,0.0359435173299101,0.0072742832691484,0.9080017115960634,0.0141206675224646,0.0,0.0004278990158322,0.0034231921266581,2019,-0.295838713645935,-0.271782816549677,1.122046834089234,0.9412953555583956,0.526783382341578,0.562800586223602,1372,1358
35,10,BIHAR,32,ROHTAS,211,Nokha,35,KARAKAT,1035,,1.44669270035,0.03432842938,442085,16491,9884,4175,0,0,0,0,0,0,104,0,1563,21,0,0,10,15910,14347,50,1.517862497705896,1.312036693096161,0.448488421710838,0.465311586856842,-0.280685634349853,-0.2958904504776,30307,0.4733889860428283,0.0016497838783119,1698,0.0,0.0,0.0,0.0,0.0,0.0,0.061248527679623,0.0,0.9204946996466432,0.0123674911660777,0.0,0.0,0.005889281507656,2019,-0.290495455265045,-0.262040351128347,1.341339474236417,1.1838116347789764,0.514410514555284,0.559353888034821,2459,2506
39,10,BIHAR,37,JAMUI *,239,Warsaliganj,39,NAWADA,1039,,1.46020073994,0.03999079584,519749,25854,5009,1,0,0,0,0,0,0,0,0,1960,24,0,0,0,22331,6233,0,1.460277744043957,1.133647084236145,0.521858979325715,0.545260071754456,-0.272187595487767,-0.294857650995255,28564,0.2182117350511133,0.0,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9879032258064516,0.0120967741935483,0.0,0.0,0.0,2019,-0.236617013812065,-0.211588026134033,1.2310042871896063,1.0121360570192337,0.492826966556799,0.518955767154694,4397,4333
